 EVN Resources: ConText 1.0.0
 ---------------------------------
 Analysed: 2006.05.04 at 05:23
 
 Files :
 -------
   1 : Miners
   2 : Miners ship descs with images
   3 : Miners ships
 -------

 Full EVN Resource Listing:
 ----------------------------------

 Total Resources Found    : 353
 --------------------------

    bööm Found    : 0
    chär Found    : 1
    cölr Found    : 0
    crön Found    : 0
    dësc Found    : 90
    düde Found    : 8
    flët Found    : 0
    gövt Found    : 3
    ïntf Found    : 0
    jünk Found    : 6
    mïsn Found    : 1
    nëbu Found    : 0
    oütf Found    : 71
    öops Found    : 0
    përs Found    : 0
    ränk Found    : 0
    röid Found    : 0
    shän Found    : 21
    shïp Found    : 36
    spïn Found    : 17
    spöb Found    : 22
    sÿst Found    : 52
    wëap Found    : 19
    STR  Found    : 0
    STR# Found    : 6
 --------------------------

 Resource Duplicates by Type:
 ----------------------------

 ----------------------------


• Begin Output
••••••••••••••••

• Begin chär
"Type"	"ID"	"Name"	"File"	"startCash"	"startShipType"	"startSystem1"	"startSystem2"	"startSystem3"	"startSystem4"	"startGovt1"	"startGovt2"	"startGovt3"	"startGovt4"	"startStatus1"	"startStatus2"	"startStatus3"	"startStatus4"	"startKills"	"introTextID"	"introPictID1"	"introPictID2"	"introPictID3"	"introPictID4"	"introPictDelay1"	"introPictDelay2"	"introPictDelay3"	"introPictDelay4"	"onStart"	"Flags"	"startDay"	"starMonth"	"startYear"	"DatePrefix"	"DateSuffix"	"EOR"
chär	128	"Miner"	"Miners"	0	128	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	129	-1	-1	-1	-1	-1	-1	-1	-1	""	0x0001	23	6	2177	""	" NC"	"•"
• Begin dësc
"Type"	"ID"	"Name"	"File"	"Graphic"	"Movie"	"Flags"	"Description"	"EOR"
shïp	379	"placeholder"	"Miners ships"	100	100	200	300	35	600	10	40	15	181	-1	-1	-1	4	0	0	0	-1	0	0	0	2	1	32767	150000	65	0	4	1005	190	90	30	1	6	20	-1	0x0120	0	271	-1	-1	-1	1	0	0	0	0	15	0x0080	0x00000000	0x00000000	"!b424"	""	""	6	35	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	90	0	""	""	"Asteroid\nMiner"	"Roid Miner"	"Sigma Shipyards Asteroid Miner"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Prospector"	0x0103	-1	0	0	3	"•"
shïp	391	"placeholder"	"Miners ships"	10	30	500	400	70	300	8	30	10	128	-1	-1	-1	1	0	0	0	-1	0	0	0	2	0	32767	10000	25	0	4	5	200	15	8	1	0	2	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	5	0x0088	0x00000000	0x00000000	"!b422"	""	""	1	5	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	0	0	""	""	"Shuttle"	"Shuttle"	"Sigma Shipyards Alpha class Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0302	129	5000	0	3	"•"
shïp	392	"placeholder"	"Miners ships"	15	45	485	390	60	400	12	45	10	128	-1	-1	-1	1	0	0	0	-1	0	0	0	2	0	32767	17500	25	0	4	5	199	25	12	1	0	3	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	10	0x0088	0x00000000	0x00000000	"!b422"	""	""	2	7	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	0	0	""	""	"Heavy Shuttle"	"Heavy Shuttle"	"Sigma Shipyards Epsilon Class Heavy Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0302	189	10000	0	3	"•"
shïp	393	"placeholder"	"Miners ships"	5	20	200	400	40	200	0	20	2	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	32767	2000	10	0	4	5	198	10	4	1	0	1	184	0x0124	0	-1	-1	-1	-1	0	0	0	0	0	0	0x0099	0x00000000	0x00000000	"!b424"	""	""	1	3	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	0	0	""	""	"Cargo Drone"	"Cargo Drone"	"Cargo Drone"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0x0302	-1	0	0	3	"•"
• Begin spïn
"Type"	"ID"	"Name"	"File"	"SpritesID"	"MasksID"	"xSize"	"ySize"	"nx"	"ny"	"EOR"
spïn	1000	"Earth"	"Miners"	2000	2128	512	512	1	1	"•"
spïn	1001	"Hypergate"	"Miners"	2001	2129	256	256	10	5	"•"
spïn	1002	"Station"	"Miners"	2002	2130	128	96	6	6	"•"
spïn	3000	"Ion Bolt small"	"Miners"	200	201	24	18	6	6	"•"
spïn	3001	"Ion Bolt large"	"Miners"	202	203	48	36	6	6	"•"
spïn	3002	"Ion Blast"	"Miners"	204	205	48	36	6	6	"•"
spïn	3003	"Fire Bolt"	"Miners"	206	207	48	36	6	6	"•"
spïn	3004	"Fire Blast"	"Miners"	208	209	72	56	6	6	"•"
spïn	3005	"Hyperkinetic Beam"	"Miners"	210	211	64	48	6	6	"•"
spïn	3006	"Converter Pulse"	"Miners"	212	213	32	24	6	6	"•"
spïn	3007	"Fire Bolt PD"	"Miners"	214	215	32	24	6	6	"•"
spïn	3008	"Dart"	"Miners"	216	217	24	24	6	6	"•"
spïn	3009	"Concussion Rocket"	"Miners"	218	219	32	24	6	6	"•"
spïn	3010	"Homing Missile"	"Miners"	220	221	32	24	6	6	"•"
spïn	3011	"Proton Torpedo"	"Miners"	222	223	48	36	6	6	"•"
spïn	3012	"Twin Blast"	"Miners"	224	225	48	36	6	6	"•"
spïn	3013	"Neutron Flare"	"Miners"	226	227	16	16	6	6	"•"
• Begin spöb
"Type"	"ID"	"Name"	"File"	"xPos"	"yPos"	"spobType"	"Flags"	"Tribute"	"TechLevel"	"SpecialTech1"	"SpecialTech2"	"SpecialTech3"	"SpecialTech4"	"SpecialTech5"	"SpecialTech6"	"SpecialTech7"	"SpecialTech8"	"Govt"	"MinCoolness"	"CustPicID"	"CustSndID"	"DefDude"	"DefCount"	"Flags2"	"AnimDelay"	"Frame0Bias"	"HyperLink1"	"HyperLink2"	"HyperLink3"	"HyperLink4"	"HyperLink5"	"HyperLink6"	"HyperLink7"	"HyperLink8"	"OnDominate"	"OnRelease"	"Fee"	"Gravity"	"Weapon"	"Strength"	"DeadType"	"DeadTime"	"ExplodType"	"OnDestroy"	"OnRegen"	"EOR"
spöb	128	"L1 Station"	"Miners"	1	0	2	0x4444445F	0	1	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	129	"L2 Station"	"Miners"	1	0	2	0x4444445F	0	2	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	130	"L3 Station"	"Miners"	1	0	2	0x4444445F	0	3	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	131	"L4 Station"	"Miners"	1	0	2	0x4444445F	0	4	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	132	"L5 Station"	"Miners"	1	0	2	0x4444445F	0	5	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	133	"L6 Station"	"Miners"	1	0	2	0x4444445F	0	6	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	134	"L7 Station"	"Miners"	1	0	2	0x4444445F	0	7	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	135	"L8 Station"	"Miners"	1	0	2	0x4444445F	0	8	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	136	"L9 Station"	"Miners"	1	0	2	0x4444445F	0	9	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	137	"L10 Station"	"Miners"	1	0	2	0x4444445F	0	10	0	0	0	0	0	0	0	0	128	0	10002	-1	-1	0	0x0000	3	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	2500	-1	0	-1	""	""	"•"
spöb	138	"L1 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	129	-1	-1	-1	-1	-1	-1	-1	""	""	50000	0	-1	0	-1	0	-1	""	""	"•"
spöb	139	"L2 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	130	-1	-1	-1	-1	-1	-1	-1	""	""	100000	0	-1	0	-1	0	-1	""	""	"•"
spöb	140	"L3 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	131	-1	-1	-1	-1	-1	-1	-1	""	""	150000	0	-1	0	-1	0	-1	""	""	"•"
spöb	141	"L4 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	132	-1	-1	-1	-1	-1	-1	-1	""	""	200000	0	-1	0	-1	0	-1	""	""	"•"
spöb	142	"L5 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	133	-1	-1	-1	-1	-1	-1	-1	""	""	250000	0	-1	0	-1	0	-1	""	""	"•"
spöb	143	"L6 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	134	-1	-1	-1	-1	-1	-1	-1	""	""	300000	0	-1	0	-1	0	-1	""	""	"•"
spöb	144	"L7 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	135	-1	-1	-1	-1	-1	-1	-1	""	""	350000	0	-1	0	-1	0	-1	""	""	"•"
spöb	145	"L8 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	136	-1	-1	-1	-1	-1	-1	-1	""	""	400000	0	-1	0	-1	0	-1	""	""	"•"
spöb	146	"L9 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	137	-1	-1	-1	-1	-1	-1	-1	""	""	450000	0	-1	0	-1	0	-1	""	""	"•"
spöb	147	"L10 Hypergate"	"Miners"	500	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	148	-1	-1	-1	-1	-1	-1	-1	""	""	500000	0	-1	0	-1	0	-1	""	""	"•"
spöb	148	"Sol Hypergate"	"Miners"	1000	0	1	0x00000001	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0x1000	0	0	130	131	132	133	134	135	136	137	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	149	"Earth"	"Miners"	1	0	0	0x4444444F	0	10	0	0	0	0	0	0	0	0	-1	0	10000	-1	-1	0	0x0400	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	129	50000	-1	0	-1	""	""	"•"
• Begin sÿst
"Type"	"ID"	"Name"	"File"	"xPos"	"yPos"	"con0"	"con1"	"con2"	"con3"	"con4"	"con5"	"con6"	"con7"	"con8"	"con9"	"con10"	"con11"	"con12"	"con13"	"con14"	"con15"	"nav0"	"nav1"	"nav2"	"nav3"	"nav4"	"nav5"	"nav6"	"nav7"	"nav8"	"nav9"	"nav10"	"nav11"	"nav12"	"nav13"	"nav14"	"nav15"	"DudeTypes0"	"DudeTypes1"	"DudeTypes2"	"DudeTypes3"	"DudeTypes4"	"DudeTypes5"	"DudeTypes6"	"DudeTypes7"	"Probs0"	"Probs1"	"Probs2"	"Probs3"	"Probs4"	"Probs5"	"Probs6"	"Probs7"	"AvgShips"	"Govt"	"Message"	"Asteroids"	"Interference"	"Person0"	"Person1"	"Person2"	"Person3"	"Person4"	"Person5"	"Person6"	"Person7"	"PersonProb0"	"PersonProb1"	"PersonProb2"	"PersonProb3"	"PersonProb4"	"PersonProb5"	"PersonProb6"	"PersonProb7"	"BkgndColor"	"Murk"	"AstTypes"	"Visiblility"	"ReinfFleet"	"ReinfTime"	"ReinfIntrval"	"EOR"
sÿst	128	"Level 1"	"Miners"	-225	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	135	-1	-1	100	80	70	50	50	250	0	0	5	128	1	10	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x0F03	""	0	0	0	"•"
sÿst	129	"Level 2"	"Miners"	-166	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	135	-1	100	80	75	50	50	10	250	0	5	128	2	12	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x0F07	""	0	0	0	"•"
sÿst	130	"Level 3"	"Miners"	-105	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	135	-1	100	80	75	50	50	15	250	0	6	128	3	14	10	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x0F0F	""	0	0	0	"•"
sÿst	131	"Level 4"	"Miners"	-39	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	20	5	250	6	128	4	16	15	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x1F0F	""	0	0	0	"•"
sÿst	132	"Level 5"	"Miners"	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	25	5	250	6	128	5	16	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x3F0F	""	0	0	0	"•"
sÿst	133	"Level 6"	"Miners"	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	30	10	250	7	128	6	16	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0x7F0F	""	0	0	0	"•"
sÿst	134	"Level 7"	"Miners"	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	35	15	250	7	128	7	16	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0xFF0F	""	0	0	0	"•"
sÿst	135	"Level 8"	"Miners"	214	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	40	20	250	8	128	8	16	35	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0xFF0F	""	0	0	0	"•"
sÿst	136	"Level 9"	"Miners"	272	-5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	136	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	45	25	250	9	128	9	16	50	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0xFF0F	""	0	0	0	"•"
sÿst	137	"Level 10"	"Miners"	332	-6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	133	134	135	100	80	75	50	50	50	35	250	10	128	10	16	100	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0xFF0F	""	0	0	0	"•"
sÿst	138	"Sol"	"Miners"	389	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	130	131	132	135	-1	-1	100	80	75	50	50	250	0	0	10	-1	11	16	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#000000	0	0xFF0F	""	0	0	0	"•"
sÿst	139	"placeholder"	"Miners"	50	-80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	199	141	128	228	231	232	233	20	20	20	20	15	2	2	1	3	-1	-1	1	0	180	181	222	224	225	156	157	-1	10	10	5	5	5	5	5	0	#0000FF	0	0x0300	""	256	1080	11	"•"
sÿst	140	"placeholder"	"Miners"	10	-90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	128	129	134	202	228	231	233	8	20	20	20	8	20	2	2	1	128	-1	1	0	155	156	184	157	-1	-1	-1	-1	5	3	5	2	0	0	0	0	#0000FF	0	0x0300	""	128	1080	11	"•"
sÿst	141	"placeholder"	"Miners"	-10	-70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	169	170	171	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	133	134	176	202	228	232	233	30	13	8	23	12	12	1	1	5	128	-1	5	0	158	167	128	227	182	183	-1	-1	10	10	5	5	5	5	0	0	#0000FF	0	0x1F33	"!(b147 | b305) | !b148"	129	630	4	"•"
sÿst	142	"placeholder"	"Miners"	-10	-30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	156	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	199	132	130	228	231	232	233	25	17	32	12	11	1	1	1	2	128	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	128	720	4	"•"
sÿst	143	"placeholder"	"Miners"	-10	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	151	152	153	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	199	174	129	128	228	231	232	233	20	17	22	32	6	1	1	1	4	128	-1	3	0	128	227	-1	-1	-1	-1	-1	-1	5	5	0	0	0	0	0	0	#0000FF	0	0x0711	""	128	900	9	"•"
sÿst	144	"placeholder"	"Miners"	0	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	466	149	134	139	128	228	231	232	233	10	20	15	40	10	2	2	1	1	128	-1	4	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	7	0x0711	""	128	900	9	"•"
sÿst	145	"placeholder"	"Miners"	-90	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	151	128	129	132	228	231	232	233	20	20	15	25	15	2	2	1	2	128	-1	3	1	222	224	225	-1	-1	-1	-1	-1	5	5	5	0	0	0	0	0	#0000FF	3	0x0711	""	0	0	0	"•"
sÿst	146	"placeholder"	"Miners"	-70	-10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	129	128	134	202	228	231	233	5	30	15	25	10	10	3	2	1	128	-1	4	3	179	180	222	224	225	156	157	-1	5	5	5	5	5	3	2	0	#0000FF	5	0x0711	""	0	0	0	"•"
sÿst	147	"placeholder"	"Miners"	-120	-20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	199	128	128	228	231	232	233	20	20	15	15	25	2	2	1	1	128	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"!b25"	128	900	8	"•"
sÿst	148	"placeholder"	"Miners"	-80	-70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	145	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	128	129	199	228	231	232	233	20	17	17	17	26	1	1	1	1	128	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	128	900	7	"•"
sÿst	149	"placeholder"	"Miners"	-150	-80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	149	128	140	211	210	232	233	17	7	32	21	11	10	1	1	4	128	-1	3	0	128	227	-1	-1	-1	-1	-1	-1	5	5	0	0	0	0	0	0	#0000FF	0	0x0711	""	129	540	3	"•"
sÿst	150	"placeholder"	"Miners"	140	-70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	172	170	174	203	228	232	233	18	12	19	18	17	12	2	2	3	128	-1	2	0	222	224	225	-1	-1	-1	-1	-1	5	5	5	0	0	0	0	0	#0000FF	0	0x0300	""	128	540	4	"•"
sÿst	151	"placeholder"	"Miners"	100	-45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	177	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	133	134	141	202	228	232	233	25	15	21	21	10	10	1	1	2	128	-1	1	0	181	184	182	183	-1	-1	-1	-1	2	3	2	3	0	0	0	0	#0000FF	0	0x0300	""	128	1980	17	"•"
sÿst	152	"placeholder"	"Miners"	120	-20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	134	130	142	228	231	232	233	25	17	27	12	16	1	1	1	3	128	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	-1	0	0	"•"
sÿst	153	"placeholder"	"Miners"	90	-10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	133	149	202	228	231	233	25	14	15	14	15	15	1	1	2	-1	-1	5	10	155	158	156	157	-1	-1	-1	-1	5	5	3	2	0	0	0	0	#0000FF	7	0x1F33	""	0	0	0	"•"
sÿst	154	"placeholder"	"Miners"	80	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	181	231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	130	199	129	228	231	232	233	20	20	20	20	15	2	2	1	1	128	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	128	720	5	"•"
sÿst	155	"placeholder"	"Miners"	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	468	130	172	132	149	231	232	233	260	25	20	15	15	2	2	1	20	3	-1	-1	7	50	222	224	225	-1	-1	-1	-1	-1	5	5	5	0	0	0	0	0	#0000FF	50	0x3F77	""	0	0	0	"•"
sÿst	156	"placeholder"	"Miners"	60	-100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	182	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	134	129	149	228	231	232	233	25	25	20	13	12	2	2	1	2	128	-1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	6	0x1F33	""	128	1800	16	"•"
sÿst	157	"placeholder"	"Miners"	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	128	199	134	228	231	232	233	20	20	20	20	15	2	2	1	1	128	-1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	4	0x0711	""	128	1260	14	"•"
sÿst	162	"placeholder"	"Miners"	40	-10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	174	199	132	228	233	260	261	15	15	14	15	20	1	10	10	3	128	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	5	0x0711	""	145	360	0	"•"
sÿst	163	"placeholder"	"Miners"	40	-20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	133	128	134	202	228	231	233	20	10	25	25	8	10	1	1	3	128	-1	1	0	180	181	156	157	-1	-1	-1	-1	5	5	3	2	0	0	0	0	#0000FF	0	0x8733	""	-1	0	0	"•"
